,Unnamed: 0.1,Unnamed: 0,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,SLP,WDSP,PRCP,RH,SLP-STP,MXSPD-WDSP,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
68,166,195,15909,Salmonella,2013-08-24,2013-08-24,5,OH,Ohio,Franklin,Licking,,,,,,,,,,,,,,,,,,70.82,1023.2,3.22,0.226,61.81466415,30.6,4.58,36.415932759812776,39279.04278444644,52741.73808475859,5.580778117961897,0.2720728179464228,1227.669331927916
69,167,196,15919,Salmonella,2013-07-28,2013-09-01,8,AK,Alaska,Bethel,,,,,,,,,,,,,,,,,,,54.29372054,1009.550833,6.338943603,0.0751685,81.89510626,10.7586637,6.222791107,26.150043586549724,848.745233580772,51873.34898043952,2.068424482166413,0.5101670293211535,0.4261690914077285
70,169,199,15971,Salmonella,2013-07-30,2013-07-30,5,AZ,Arizona,Mohave,,,,,,,,,,,,,,,,,,,89.6,1012.5,6.8,0.0,20.75848886,68.85,9.25,47.74886206363583,18146.86372682177,39248.5401723561,9.4009089517108,0.3710508859439115,15.134400235308204
71,176,210,16212,Salmonella,2013-07-26,2013-08-02,15,MI,Michigan,Shiawassee,,,,,,,,,,,,,,,,,,,65.4125,1015.4138793945312,4.4875,0.0,79.85645171,52.132423400878906,6.9,40.647880719428976,3846.3187810437566,46382.326641241394,5.401325916747327,0.4872506226186253,132.09009994812567
72,177,211,16218,Salmonella,2013-08-06,2013-08-06,11,AR,Arkansas,Pulaski,,,,,,,,,,,,,,,,,,,83.6,1012.55,3.85,0.1,76.73332246,10.25,5.55,35.98877126208584,21778.565638041702,45997.968943137465,5.907172842858089,0.1660367751419162,506.6780227722231
73,178,212,16226,Salmonella,2013-07-13,2013-07-19,14,CA,California,Orange,,,,,,,,,,,,,,,,,,,72.58571429,1012.7,3.8,0.0,61.26092529,2.228571,5.633333333,36.3017670243691,134014.51297678708,75400.86245330368,5.46785941554643,0.3109090337418543,3842.562290204544
74,179,213,16231,Salmonella,2013-08-21,2013-08-24,5,CA,California,Contra Costa,,,,,,,,,,,,,,,,,,,64.20357143,1011.55,10.625,0.0,64.85343797,1.925,4.88928571,38.56826080475261,55283.41137882654,78386.03844969218,4.563607683176377,0.3327174887196925,1481.6652890843732
75,180,214,16238,Salmonella,2013-08-25,2013-09-09,9,PA,Pennsylvania,Northampton,,,,,,,,,,,,,,,,,,,70.529375,1015.339375,4.154375,0.230625,40.00474264,13.601875,5.27375,41.10820566843308,17902.018361825158,59746.209136672434,4.811100974940175,0.1897411962680265,806.5103506644862
76,185,222,16658,Salmonella,2013-08-12,2013-09-15,17,PA,Pennsylvania,Philadelphia,,,,,,,,,,,,,,,,,,,73.65142857,1016.991429,4.734285714,0.123142857,65.24492095,4.197143,5.908571426,33.57262418360662,68666.03147995986,37117.88494905411,6.240688363039463,0.0920851389196229,11432.384293837356
77,186,223,17113,Salmonella,2013-06-07,2013-07-11,7,CA,California,Alameda,Santa Clara,,,,,,,,,,,,,,,,,,66.22885714,1013.206429,6.668571429,0.000873016,64.47846469,4.631667,6.949428571,36.50186502970492,93215.57560232288,81429.68818137434,4.473700783404753,0.2513920536705517,1728.9415425372315
78,193,235,17882,Salmonella,2013-06-06,2013-06-09,5,NJ,New Jersey,Gloucester,,,,,,,,,,,,,,,,,,,68.865,1014.84,4.17,0.575,34.75059182,1.82,9.5175,38.80960133975736,12453.02889240812,74572.90451922832,4.383301818745469,0.2472432549522238,896.2808284280457
